units,RC_node_type,sr,lr,input_scaling,connectivity,activation,mu,learning_rate
50,IPESN,0.34999232057847224,0.14716221834210091,0.8564728707295013,0.3396058359091019,tanh,0.05523835140060765,0.00016573222017457676
5,IPESN,0.9576815377368393,0.960671107369305,0.4522621549570306,0.3111155089281106,tanh,0.2,0.0009430148958007055
