units,RC_node_type,sr,lr,input_scaling,connectivity,activation,mu,learning_rate
50,IPESN,0.7744234130574753,0.46587601571280635,1.056110304562168,0.22547768973404875,sigmoid,0.020678410369404612,1.1381115912146428e-05
5,IPESN,0.14169749637120962,0.5861984534281633,0.19364967957191634,0.12034498767142156,tanh,0.1511522298130321,2.620699288912263e-05
