units,RC_node_type,sr,lr,input_scaling,connectivity,activation,mu,learning_rate
50,IPESN,0.6934324785166659,0.7825784296535723,1.613085927577656,0.26251966262697995,tanh,0.07558094479301897,5.180056890655131e-05
5,ESN,0.39361952032797,0.31232675153549205,0.1762424176969288,0.017370503075134686,tanh,,
