units,RC_node_type,sr,lr,input_scaling,connectivity,activation
5,ESN,0.4459749372651343,0.5965590116189871,1.1311564821584357,0.16193790315947063,tanh
50,ESN,1.4616520837301463,0.5540544779616922,1.049916517299164,0.02932032300040964,tanh
