units,RC_node_type,sr,lr,input_scaling,connectivity,activation,mu,learning_rate
5,IPESN,0.23859303272773544,0.6879152326431116,0.07763979995456698,0.2870111170499126,tanh,0.08981050655938534,0.00863087881477197
50,ESN,0.7249162917032229,0.5867376292140384,0.9720574809645358,0.20091852044801414,tanh,,
