units,RC_node_type,sr,lr,input_scaling,connectivity,activation,mu,learning_rate
50,IPESN,0.29753736977422185,0.562921345457759,0.10127309352088862,0.08658399689871896,tanh,0.020747922730412906,0.0005485679843735991
