units,RC_node_type,sr,lr,input_scaling,connectivity,activation,mu,learning_rate
50,IPESN,0.5487101388324886,0.24265711386937266,0.3809654241970736,0.34228108184582406,tanh,0.0802845096692654,0.0008013963286579632
