max_timesteps_for_cae_padding,original_feature_dim_N_MFCC,cae_training_time_seconds,start_cae_training_time,end_cae_training_time,cae_latent_dim,macs_cae,n_params_cae,cae_encoding_time_seconds,start_cae_encoding_time,end_cae_encoding_time,RC_L1_units,RC_L1_RC_node_type,RC_L1_sr,RC_L1_lr,RC_L1_input_scaling,RC_L1_connectivity,RC_L1_activation,RC_L1_mu,RC_L1_learning_rate,RC_L2_units,RC_L2_RC_node_type,RC_L2_sr,RC_L2_lr,RC_L2_input_scaling,RC_L2_connectivity,RC_L2_activation,RC_L2_mu,RC_L2_learning_rate,final_mlp_training_time_seconds,start_final_mlp_training_time,end_final_mlp_training_time,mlp_model_size_bytes,macs_mlp_readout,n_params_mlp_readout,final_mlp_reconstruction_time_seconds,start_final_mlp_reconstruction_time,end_final_mlp_reconstruction_time,anomaly_threshold_on_latent_error,true_positive,true_negative,false_positive,false_negative,auc_score,pauc_score,accuracy,macro_avg_precision,macro_avg_recall,macro_avg_f1,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1,normal_precision,normal_recall,normal_f1,anomaly_precision,anomaly_recall,anomaly_f1,asset_name,n_rc_layers,model_architecture,n_params_total_trained_approx
563,13,2.1754374504089355,1748558408.3916008,1748558410.5670383,8,2690577,4779,0.2802724838256836,1748558410.5708013,1748558410.8510737,5,ESN,0.6889736686259773,0.1814426706607796,0.1959448824404762,0.5,sigmoid,,,5,IPESN,0.3905455676399016,0.4386029532165044,0.0526051043672644,0.5,sigmoid,0.1,0.0020819958755619,96.87592935562134,1748558410.9139738,1748558507.7899032,28076,800,856,0.0007617473602294922,1748558507.7933917,1748558507.7941535,1.2215914192279576,50,51,49,50,0.5314000000000001,0.5294736842105263,0.505,0.5050005000500051,0.505,0.5049876246906173,0.5050005000500051,0.505,0.5049876246906172,,,,,,,ToyDrone,2,CAE_PyTorch_RC_MLP_LatentReconstruction (TrainCAE_MLP_LoadRC_HPs),5635
