units,RC_node_type,sr,lr,input_scaling,connectivity,activation,mu,learning_rate
50,IPESN,0.8798675669111078,0.2362404187735243,0.07869926414422344,0.3081637835557589,tanh,0.13568440500005172,0.0055859040027867474
50,IPESN,0.49808581406548175,0.6908946045502772,0.6692392628298811,0.08038004674513863,tanh,0.014339723219142165,0.002364654590495287
