units,RC_node_type,sr,lr,input_scaling,connectivity,activation,mu,learning_rate
5,IPESN,0.35217108586816037,0.8844508186259691,0.30202952588577797,0.2260010635902718,tanh,0.14473423370433,0.00017348787529077506
