units,RC_node_type,sr,lr,input_scaling,connectivity,activation,mu,learning_rate
50,IPESN,0.40258592828546585,0.830903959992273,0.07735307592970508,0.22535516437497863,tanh,0.007019017170918818,0.00235804086887412
