max_timesteps_for_cae_padding,original_feature_dim (N_MFCC),start_cae_training_time,end_cae_training_time,cae_training_time,cae_latent_dim,macs_cae,n_params_cae,start_hp_search_time,end_hp_search_time,rc_hp_search_time,start_mlp_latent_reconstructor_training_time,end_mlp_latent_reconstructor_training_time,final_mlp_latent_reconstructor_training_time,macs_mlp_readout,n_params_mlp_readout,anomaly_threshold_on_latent_error,true_positive,true_negative,false_positive,false_negative,auc_score,pauc_score,accuracy,macro_avg_precision,macro_avg_recall,macro_avg_f1,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1,normal_precision,normal_recall,normal_f1,anomaly_precision,anomaly_recall,anomaly_f1,asset_name,n_rc_layers,model_architecture,n_params_total_trained_approx,L1_units,L1_RC_node_type,L1_sr,L1_lr,L1_input_scaling,L1_connectivity,L1_activation,L1_mu,L1_learning_rate,mlp_model_size_bytes
313,13,1748207199.9653313,1748207202.0634038,2.0980725288391113,8,1495827,4779,1748207202.4097788,1748207347.8894033,145.4796245098114,1748207376.678079,1748207377.3162353,0.6381564140319824,800,856,0.9974993411026739,10,93,7,90,0.5741,0.5131578947368421,0.515,0.5482160077145612,0.515,0.414091993597294,0.5482160077145612,0.515,0.414091993597294,0.5081967213114754,0.93,0.657243816254417,0.5882352941176471,0.1,0.17094017094017097,slider,1,CAE_PyTorch_RC_MLP_LatentReconstruction,5635,5,IPESN,0.5390843048992874,0.12966877975981844,0.2513252377675749,0.01,sigmoid,0.2,0.0022702608040701578,39884
