units,RC_node_type,sr,lr,input_scaling,connectivity,activation,mu,learning_rate
50,IPESN,0.206098504053125,0.6672813574564348,0.13856118594048228,0.09322706649889069,tanh,0.11843689218921022,0.00029503705199700013
