units,RC_node_type,sr,lr,input_scaling,connectivity,activation,mu,learning_rate
50,IPESN,0.9740795441025432,0.39604120513135044,0.22094053674606512,0.48311376188454835,tanh,0.14602408540829137,0.0012163955904644188
