units,RC_node_type,sr,lr,input_scaling,connectivity,activation,mu,learning_rate
50,IPESN,0.28206074320882,0.5685797558505874,1.0244346221851397,0.32151150348392366,sigmoid,0.04197166696462669,0.000725682138421879
