max_timesteps_for_cae_padding,original_feature_dim_N_MFCC,cae_training_time_seconds,start_cae_training_time,end_cae_training_time,cae_latent_dim,macs_cae,n_params_cae,cae_encoding_time_seconds,start_cae_encoding_time,end_cae_encoding_time,RC_L1_units,RC_L1_RC_node_type,RC_L1_sr,RC_L1_lr,RC_L1_input_scaling,RC_L1_connectivity,RC_L1_activation,RC_L1_mu,RC_L1_learning_rate,RC_L2_units,RC_L2_RC_node_type,RC_L2_sr,RC_L2_lr,RC_L2_input_scaling,RC_L2_connectivity,RC_L2_activation,RC_L2_mu,RC_L2_learning_rate,final_mlp_training_time_seconds,start_final_mlp_training_time,end_final_mlp_training_time,mlp_model_size_bytes,macs_mlp_readout,n_params_mlp_readout,final_mlp_reconstruction_time_seconds,start_final_mlp_reconstruction_time,end_final_mlp_reconstruction_time,anomaly_threshold_on_latent_error,true_positive,true_negative,false_positive,false_negative,auc_score,pauc_score,accuracy,macro_avg_precision,macro_avg_recall,macro_avg_f1,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1,normal_precision,normal_recall,normal_f1,anomaly_precision,anomaly_recall,anomaly_f1,asset_name,n_rc_layers,model_architecture,n_params_total_trained_approx
313,13,2.138411283493042,1748557766.0403495,1748557768.1787608,8,1495827,4779,0.3129754066467285,1748557768.1822584,1748557768.4952338,25,IPESN,0.5390843048992874,0.5416135724635762,0.2513252377675749,0.5,sigmoid,0.2,2.699606552195954e-05,5,ESN,0.8266520178730692,0.6047332200648874,0.201991422626734,0.5,tanh,,,52.15978240966797,1748557768.5590544,1748557820.7188368,36844,800,856,0.0009634494781494141,1748557820.727128,1748557820.7280915,1.6316586738276242,6,94,6,94,0.5736999999999999,0.511578947368421,0.5,0.5,0.5,0.37996031746031744,0.5,0.5,0.37996031746031744,,,,,,,gearbox,2,CAE_PyTorch_RC_MLP_LatentReconstruction (TrainCAE_MLP_LoadRC_HPs),5635
