true_positive,true_negative,false_positive,false_negative,accuracy,macro_avg_precision,macro_avg_recall,macro_avg_f1,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1,normal_precision,normal_recall,normal_f1,anomaly_precision,anomaly_recall,anomaly_f1,auc_score,pauc_score,asset_name,model_name,train_time_seconds,predict_time_seconds,start_train_time,end_train_time,start_predict_time,end_predict_time,n_model_parameters,anomaly_threshold,anomaly_percentile,n_mfcc,sr,seed,model_size_bytes,macs,params_thop
52,73,27,48,0.625,0.6307668166126164,0.625,0.6208195353775374,0.6307668166126164,0.625,0.6208195353775373,0.6033057851239669,0.73,0.6606334841628959,0.6582278481012658,0.52,0.5810055865921788,0.6839,0.5436842105263158,ToyTank,AENet_Baseline_MFCC13,400.5567569732666,0.15464448928833008,1748185477.8853698,1748185878.4421268,1748185881.204721,1748185881.3593655,106789,0.040025565586984155,95.0,13,16000,1234,459210,107808.0,106789.0
