true_positive,true_negative,false_positive,false_negative,accuracy,macro_avg_precision,macro_avg_recall,macro_avg_f1,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1,normal_precision,normal_recall,normal_f1,anomaly_precision,anomaly_recall,anomaly_f1,auc_score,pauc_score,asset_name,model_name,train_time_seconds,predict_time_seconds,start_train_time,end_train_time,start_predict_time,end_predict_time,n_model_parameters,anomaly_threshold,anomaly_percentile,n_mfcc,sr,seed,model_size_bytes,macs,params_thop
15,82,18,85,0.485,0.4727817093086554,0.485,0.41989805975613187,0.47278170930865543,0.485,0.41989805975613187,0.49101796407185627,0.82,0.6142322097378277,0.45454545454545453,0.15,0.2255639097744361,0.5360999999999999,0.47578947368421054,ToyTrain,AENet_Baseline_MFCC13,598.8825912475586,0.15805792808532715,1748181550.2372046,1748182149.1197958,1748182152.4794407,1748182152.6374986,106789,0.07181355282664299,95.0,13,16000,1234,459279,107808.0,106789.0
