true_positive,true_negative,false_positive,false_negative,accuracy,macro_avg_precision,macro_avg_recall,macro_avg_f1,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1,normal_precision,normal_recall,normal_f1,anomaly_precision,anomaly_recall,anomaly_f1,auc_score,pauc_score,asset_name,model_name,train_time_seconds,predict_time_seconds,start_train_time,end_train_time,start_predict_time,end_predict_time,n_model_parameters,anomaly_threshold,anomaly_percentile,n_mfcc,sr,seed,model_size_bytes,macs,params_thop
9,118,9,64,0.635,0.5741758241758241,0.5262107647502966,0.4807781215548206,0.5942032967032967,0.635,0.5571816209680288,0.6483516483516484,0.9291338582677166,0.7637540453074434,0.5,0.1232876712328767,0.19780219780219777,0.5280983712652355,0.5118905017910973,bandsaw,AENet_Baseline_MFCC13,496.3235034942627,0.15737676620483398,1748182684.436805,1748183180.7603085,1748183183.7767472,1748183183.934124,106789,0.10147444345057009,95.0,13,16000,1234,459210,107808.0,106789.0
