true_positive,true_negative,false_positive,false_negative,accuracy,macro_avg_precision,macro_avg_recall,macro_avg_f1,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1,normal_precision,normal_recall,normal_f1,anomaly_precision,anomaly_recall,anomaly_f1,auc_score,pauc_score,asset_name,model_name,train_time_seconds,predict_time_seconds,start_train_time,end_train_time,start_predict_time,end_predict_time,n_model_parameters,anomaly_threshold,anomaly_percentile,n_mfcc,sr,seed,model_size_bytes,macs,params_thop
22,124,19,35,0.73,0.6582297898450683,0.6265488897067844,0.6350858224084336,0.7105368921613744,0.73,0.7151115015542642,0.779874213836478,0.8671328671328671,0.8211920529801325,0.5365853658536586,0.38596491228070173,0.4489795918367347,0.6540301803459697,0.5821629893652054,grinder,AENet_Baseline_MFCC13,499.0642321109772,0.15705513954162598,1748183198.4853227,1748183697.5495548,1748183700.6431777,1748183700.800233,106789,0.09929795935750008,95.0,13,16000,1234,459210,107808.0,106789.0
