true_positive,true_negative,false_positive,false_negative,accuracy,macro_avg_precision,macro_avg_recall,macro_avg_f1,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1,normal_precision,normal_recall,normal_f1,anomaly_precision,anomaly_recall,anomaly_f1,auc_score,pauc_score,asset_name,model_name,train_time_seconds,predict_time_seconds,start_train_time,end_train_time,start_predict_time,end_predict_time,n_model_parameters,anomaly_threshold,anomaly_percentile,n_mfcc,sr,seed,model_size_bytes,macs,params_thop
62,51,49,38,0.565,0.5657961332118635,0.565,0.5636801324005114,0.5657961332118635,0.565,0.5636801324005114,0.5730337078651685,0.51,0.5396825396825395,0.5585585585585585,0.62,0.5876777251184834,0.6312000000000001,0.5926315789473684,gearbox,AENet_Baseline_MFCC13,501.0588095188141,0.1542494297027588,1748179895.5911326,1748180396.6499422,1748180399.66801,1748180399.8222594,106789,0.08733780458569526,95.0,13,16000,1234,459210,107808.0,106789.0
