true_positive,true_negative,false_positive,false_negative,accuracy,macro_avg_precision,macro_avg_recall,macro_avg_f1,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1,normal_precision,normal_recall,normal_f1,anomaly_precision,anomaly_recall,anomaly_f1,auc_score,pauc_score,asset_name,model_name,train_time_seconds,predict_time_seconds,start_train_time,end_train_time,start_predict_time,end_predict_time,n_model_parameters,anomaly_threshold,anomaly_percentile,n_mfcc,sr,seed,model_size_bytes,macs,params_thop
69,49,51,31,0.59,0.59375,0.59,0.5858585858585859,0.59375,0.59,0.5858585858585859,0.6125,0.49,0.5444444444444445,0.575,0.69,0.6272727272727272,0.6499,0.5794736842105264,bearing,AENet_Baseline_MFCC13,496.62363934516907,0.1541588306427002,1748178865.681026,1748179362.3046653,1748179365.3331287,1748179365.4872875,106789,0.07091311961412429,95.0,13,16000,1234,459210,107808.0,106789.0
