true_positive,true_negative,false_positive,false_negative,accuracy,macro_avg_precision,macro_avg_recall,macro_avg_f1,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1,normal_precision,normal_recall,normal_f1,anomaly_precision,anomaly_recall,anomaly_f1,auc_score,pauc_score,asset_name,model_name,train_time_seconds,predict_time_seconds,start_train_time,end_train_time,start_predict_time,end_predict_time,n_model_parameters,anomaly_threshold,anomaly_percentile,n_mfcc,sr,seed,model_size_bytes,macs,params_thop
39,66,34,61,0.525,0.5269658073562722,0.525,0.5161824246899748,0.5269658073562722,0.525,0.5161824246899748,0.5196850393700787,0.66,0.581497797356828,0.5342465753424658,0.39,0.45086705202312144,0.5332,0.5005263157894737,ToyDrone,AENet_Baseline_MFCC13,899.8535797595978,0.15416693687438965,1748184245.1371639,1748185144.9907436,1748185149.4785883,1748185149.6327553,106789,0.046385409124195545,95.0,13,16000,1234,459279,107808.0,106789.0
