true_positive,true_negative,false_positive,false_negative,accuracy,macro_avg_precision,macro_avg_recall,macro_avg_f1,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1,normal_precision,normal_recall,normal_f1,anomaly_precision,anomaly_recall,anomaly_f1,auc_score,pauc_score,asset_name,model_name,train_time_seconds,predict_time_seconds,start_train_time,end_train_time,start_predict_time,end_predict_time,n_model_parameters,anomaly_threshold,anomaly_percentile,n_mfcc,sr,seed,model_size_bytes,macs,params_thop
18,95,6,81,0.565,0.6448863636363636,0.5612061206120612,0.4893017522232984,0.6438352272727272,0.565,0.4912679404772387,0.5397727272727273,0.9405940594059405,0.6859205776173285,0.75,0.18181818181818182,0.2926829268292683,0.591959195919592,0.557955795579558,shaker,AENet_Baseline_MFCC13,505.55041670799255,0.15229487419128418,1748183715.3776083,1748184220.928025,1748184223.9922063,1748184224.1445012,106789,0.13753442391753196,95.0,13,16000,1234,459141,107808.0,106789.0
