units,RC_node_type,sr,lr,input_scaling,connectivity,activation,mu,learning_rate
50,ESN,0.2776616987246743,0.5658720758330005,0.32143037459796703,0.03055777892342102,tanh,,
50,IPESN,0.4098912302720428,0.35112296836739326,0.08767896381981428,0.30213181291241253,tanh,0.0040189589572545035,0.0026513598060888847
