units,RC_node_type,sr,lr,input_scaling,connectivity,activation,mu,learning_rate
5,IPESN,1.1792950498062729,0.3767312656528856,1.3134664665070381,0.249376001339272,tanh,0.2,0.00010483503103079728
5,IPESN,0.23431407122028297,0.15939208084699552,0.3309956210571968,0.2684349047848942,sigmoid,0.18167492147078537,0.00010980223782789275
