units,RC_node_type,sr,lr,input_scaling,connectivity,activation,mu,learning_rate
50,IPESN,1.4215561543631012,0.8768847923119072,0.8087517568842797,0.12222544439569061,tanh,0.1108674090753094,0.002491696653280084
50,IPESN,0.5628180040290062,0.1,0.10436851572000512,0.3736370539650494,tanh,0.16324885056450675,8.237648320339837e-05
