units,RC_node_type,sr,lr,input_scaling,connectivity,activation,mu,learning_rate
50,IPESN,0.10138294573570945,0.8737402866217157,1.4432800618826664,0.1407931828746096,tanh,0.0370393428939918,0.0007790166922760803
50,IPESN,0.3989894896559442,0.8126598413507177,1.4537440227509912,0.2572681456777672,tanh,0.19595308057191552,3.957816184966182e-05
