max_timesteps_for_cae_padding,original_feature_dim (N_MFCC),start_cae_training_time,end_cae_training_time,cae_training_time,cae_latent_dim,macs_cae,n_params_cae,start_hp_search_time,end_hp_search_time,rc_hp_search_time,start_mlp_latent_reconstructor_training_time,end_mlp_latent_reconstructor_training_time,final_mlp_latent_reconstructor_training_time,macs_mlp_readout,n_params_mlp_readout,anomaly_threshold_on_latent_error,true_positive,true_negative,false_positive,false_negative,auc_score,pauc_score,accuracy,macro_avg_precision,macro_avg_recall,macro_avg_f1,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1,normal_precision,normal_recall,normal_f1,anomaly_precision,anomaly_recall,anomaly_f1,asset_name,n_rc_layers,model_architecture,n_params_total_trained_approx,L1_units,L1_RC_node_type,L1_sr,L1_lr,L1_input_scaling,L1_connectivity,L1_activation,mlp_model_size_bytes
313,13,1748206899.731652,1748206901.812625,2.080972909927368,8,1495827,4779,1748206902.1622176,1748206997.3929753,95.23075771331787,1748207016.0161145,1748207016.6925423,0.6764278411865234,800,856,1.1359910220453917,38,65,35,62,0.5309,0.5163157894736842,0.515,0.5161794844137633,0.515,0.5059967915255532,0.5161794844137634,0.515,0.5059967915255532,0.5118110236220472,0.65,0.5726872246696036,0.5205479452054794,0.38,0.4393063583815029,fan,1,CAE_PyTorch_RC_MLP_LatentReconstruction,5635,5,ESN,0.443515576139967,0.8942025927971009,0.34863013761809347,0.2,tanh,41452
