max_timesteps_for_cae_padding,original_feature_dim (N_MFCC),start_cae_training_time,end_cae_training_time,cae_training_time,cae_latent_dim,macs_cae,n_params_cae,start_hp_search_time,end_hp_search_time,rc_hp_search_time,start_mlp_latent_reconstructor_training_time,end_mlp_latent_reconstructor_training_time,final_mlp_latent_reconstructor_training_time,macs_mlp_readout,n_params_mlp_readout,anomaly_threshold_on_latent_error,true_positive,true_negative,false_positive,false_negative,auc_score,pauc_score,accuracy,macro_avg_precision,macro_avg_recall,macro_avg_f1,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1,normal_precision,normal_recall,normal_f1,anomaly_precision,anomaly_recall,anomaly_f1,asset_name,n_rc_layers,model_architecture,n_params_total_trained_approx,L1_units,L1_RC_node_type,L1_sr,L1_lr,L1_input_scaling,L1_connectivity,L1_activation,L1_mu,L1_learning_rate,mlp_model_size_bytes
376,13,1748207401.0993378,1748207403.1626632,2.0633254051208496,8,1796904,4779,1748207403.518628,1748207551.7344663,148.215838432312,1748207576.0620468,1748207576.1476636,0.0856168270111084,800,856,1.2253248013457028,22,74,26,78,0.48460000000000003,0.4926315789473684,0.48,0.4725877192982456,0.48,0.4422994422994423,0.4725877192982456,0.48,0.4422994422994423,0.4868421052631579,0.74,0.5873015873015873,0.4583333333333333,0.22,0.29729729729729726,ToyCar,1,CAE_PyTorch_RC_MLP_LatentReconstruction,5635,5,IPESN,0.5390843048992874,0.6928949877165663,0.34863013761809347,0.01,tanh,0.2,0.0022702608040701578,27420
