units,RC_node_type,sr,lr,input_scaling,connectivity,activation,mu,learning_rate
5,IPESN,0.8778065766626951,0.9931518820789266,0.0849753734643267,0.01,tanh,0.1,0.0012965310243703764
5,ESN,0.180850403903657,0.7135252362588282,1.5158751355589877,0.01,tanh,,
