units,RC_node_type,sr,lr,input_scaling,connectivity,activation,mu,learning_rate
25,IPESN,0.26862053901092153,0.19665434236337564,0.484029242941314,0.5,sigmoid,0.1,1.683231015491552e-05
5,IPESN,1.2515779908371396,0.4893880617169577,0.5527348742573759,0.01,tanh,0.1,0.0001554560874793896
