units,RC_node_type,sr,lr,input_scaling,connectivity,activation,mu,learning_rate
25,IPESN,1.3392427957304083,0.4853285907183744,1.0927737203522483,0.01,tanh,0.0,0.00011842729505689425
5,ESN,0.6365240009767388,0.3841255309346837,0.6930449567013738,0.2,tanh,,
