units,RC_node_type,sr,lr,input_scaling,connectivity,activation,mu,learning_rate
50,IPESN,0.14679374445009064,0.9793145118856038,0.06184453526357468,0.12532884260989152,tanh,0.08617127860808592,0.00024629533294230225
