units,RC_node_type,sr,lr,input_scaling,connectivity,activation,mu,learning_rate
50,IPESN,0.11383498016029386,0.2391262689669628,0.8484699002081357,0.11827052277354878,sigmoid,0.16393083222786464,1.016475651558887e-05
