max_timesteps_for_cae_padding,original_feature_dim_N_MFCC,cae_training_time_seconds,start_cae_training_time,end_cae_training_time,cae_latent_dim,macs_cae,n_params_cae,cae_encoding_time_seconds,start_cae_encoding_time,end_cae_encoding_time,RC_L1_units,RC_L1_RC_node_type,RC_L1_sr,RC_L1_lr,RC_L1_input_scaling,RC_L1_connectivity,RC_L1_activation,RC_L1_mu,RC_L1_learning_rate,RC_L2_units,RC_L2_RC_node_type,RC_L2_sr,RC_L2_lr,RC_L2_input_scaling,RC_L2_connectivity,RC_L2_activation,RC_L2_mu,RC_L2_learning_rate,final_mlp_training_time_seconds,start_final_mlp_training_time,end_final_mlp_training_time,mlp_model_size_bytes,macs_mlp_readout,n_params_mlp_readout,final_mlp_reconstruction_time_seconds,start_final_mlp_reconstruction_time,end_final_mlp_reconstruction_time,anomaly_threshold_on_latent_error,true_positive,true_negative,false_positive,false_negative,auc_score,pauc_score,accuracy,macro_avg_precision,macro_avg_recall,macro_avg_f1,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1,normal_precision,normal_recall,normal_f1,anomaly_precision,anomaly_recall,anomaly_f1,asset_name,n_rc_layers,model_architecture,n_params_total_trained_approx
469,13,2.064769983291626,1748558651.5671043,1748558653.6318743,8,2241351,4779,0.2573716640472412,1748558653.635319,1748558653.8926907,25,IPESN,1.0719553971762168,0.9270787418648282,0.187160732715025,0.01,tanh,0.2,0.0003184090306215,5,IPESN,0.800372375620731,0.9759699914113162,0.3186469105269033,0.5,tanh,0.0,8.922948091189514e-05,61.77669835090637,1748558653.9488738,1748558715.725572,36844,800,856,0.00099945068359375,1748558715.734478,1748558715.7354774,0.3097756176177942,56,48,52,44,0.5529999999999999,0.5326315789473685,0.52,0.5201288244766505,0.52,0.5192307692307692,0.5201288244766505,0.52,0.5192307692307692,,,,,,,Vacuum,2,CAE_PyTorch_RC_MLP_LatentReconstruction (TrainCAE_MLP_LoadRC_HPs),5635
