units,RC_node_type,sr,lr,input_scaling,connectivity,activation,mu,learning_rate
50,IPESN,0.16942592244750465,0.8969839219190117,0.3115432066706542,0.34844688601376594,tanh,0.18933113806253185,0.006072268245887787
50,ESN,0.21502478806788963,0.34102351763721217,0.3841674265473853,0.07367803769026254,tanh,,
