units,RC_node_type,sr,lr,input_scaling,connectivity,activation,mu,learning_rate
50,IPESN,0.11938983379625365,0.3802759201605464,1.147919322778197,0.3343717677180501,tanh,0.0,3.2328120994124224e-05
50,IPESN,0.10977105411266103,0.7042067372638007,0.15528922668861425,0.04662951846432278,tanh,0.18846830116813665,0.0028922329478768957
